TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;P_S6P45B;P_S6P45A;P_S6P46;P_S6P47A;P_S6P47B;P_S6P48;P_S6P50;P_S6P51_SP1;P_S6P51_SP2;P_S6P51_SP3;P_S6P53;P_S6P57A;P_S6P59_UNIF;P_S6P60;AREA_SEMBRADA;AREA_COSECHADA
4;170;25;25035;00120001;060460676;25035024;3;1;00131701001;7;2012;1;2;;1;;;0.5482889827;21.072112142;12;0.02601965;0.02601965
4;170;25;25035;00130000;083146482;25245031;1;1;00131601001;11;1993;2;2;;1;;;1.5594303041;3.4498464144;12;0.452028907;0.452028907
4;170;25;25035;00130000;083146482;25245031;1;1;00132202001;11;2010;2;2;;1;;;5.0745085842;11.226070955;12;0.452028907;0.452028907
4;170;25;25035;00130000;083146482;25245031;1;1;00132401001;11;1992;2;;;;;;6.8219083213;15.091752353;;0.452028907;0.452028907
4;170;25;25035;00130000;083146482;25245031;2;1;00132202001;11;2009;2;;;;;;32.990709062;11.226070955;;2.938758288;2.938758288
4;170;25;25035;00130000;083146482;25245031;2;1;16100100110;5;1992;2;1;;1;;;4.2318119347;1.44;12;2.938758288;2.938758288
4;170;25;25035;00130000;083146482;25245031;3;2;00112201001;5;2013;2;2;;1;;;1.7386193236;3.3378257434;12;0.52088379;0.52088379
4;170;25;25035;00130000;083146482;25245031;3;2;00112201001;10;2013;2;2;;1;;;0;;12;0.52088379;0
4;170;25;25035;00130000;083146482;25245031;3;1;00132202001;11;2000;2;;;;;;5.847478386;11.226070955;;0.52088379;0.52088379
4;170;25;25035;00130000;083146563;25035007;1;1;00131601001;8;2013;1;2;;1;;;0;;12;0.0197267613;0
4;170;25;25035;00130000;083146563;25035007;2;1;09999999903;3;2013;1;;;;;;0.2563193408;0.8127612408;;0.3153685583;0.3153685583
4;170;25;25035;00130000;083146563;25035007;3;1;00131701001;11;2012;1;2;;1;;;0.2355773635;21.072112142;12;0.01117958;0.01117958
4;170;25;25035;00130000;083150249;25035006;1;1;00131601001;11;1999;1;2;;1;;;0.0512455348;3.4498464144;12;0.0148544395;0.0148544395
4;170;25;25035;00130000;083150249;25035006;3;1;00131201001;7;2013;1;2;;1;;;0;;12;0.01711712;0
4;170;25;25035;00130001;060457191;25035024;1;1;00131601001;12;2002;2;2;;1;;;0.9696653219;3.4498464144;12;0.2810749249;0.2810749249
4;170;25;25035;00130001;060457191;25035024;1;1;00132401001;12;1993;2;;;;;;4.2419131595;15.091752353;;0.2810749249;0.2810749249
4;170;25;25035;00130001;060457191;25035024;2;1;00132401001;12;1992;2;;;;;;27.577788123;15.091752353;;1.8273416816;1.8273416816
4;170;25;25035;00130001;060457191;25035024;2;2;00112201001;12;2013;2;2;;1;;;0;;12;1.8273416816;0
4;170;25;25035;00130001;060457191;25035024;2;2;00112201001;7;2013;2;2;;1;;;5.6443477282;3.0888299572;12;1.8273416816;1.8273416816
4;170;25;25035;00130001;060457191;25035024;3;1;00131701001;8;2012;1;2;;1;;;6.8250337584;21.072112142;12;0.3238894;0.3238894
4;170;25;25035;00140000;083143099;25035001;1;1;00131601001;9;1994;2;2;;1;;;1.1381572216;3.4498464144;12;0.329915331;0.329915331
4;170;25;25035;00140000;083143099;25035001;1;1;00132202001;9;2007;2;;;;;;3.7036529147;11.226070955;;0.329915331;0.329915331
4;170;25;25035;00140000;083143099;25035001;2;1;00132202001;9;2013;2;;;;;;0;;;1.1573680413;0
4;170;25;25035;00140000;083143099;25035001;2;1;16100100105;4;1992;2;1;;1;;;0.8333049897;0.72;12;1.1573680413;1.1573680413
4;170;25;25035;00140000;083143099;25035001;3;1;00132202001;9;2012;2;;;;;;0;;;0.9874978923;0
4;170;25;25035;00140000;083143099;25035001;4;1;00131201001;6;2012;1;2;;1;;;2.0269495575;5.3317013875;12;0.38016937;0.38016937
4;170;25;25035;00140000;083143194;25035003;2;1;00131601001;10;1990;1;2;;1;;;0.0587637749;3.4498464144;12;0.0170337365;0.0170337365
4;170;25;25035;00140000;083143194;25035003;3;1;00132401001;10;1992;2;;;;;;15.467774357;15.091752353;;1.0249157285;1.0249157285
4;170;25;25035;00140000;083143194;25035003;3;1;00131301001;7;2013;2;2;;1;;;0;;12;1.0249157285;0
4;170;25;25035;00140000;083143194;25035003;4;1;00132401001;10;1993;2;;;;;;48.468949796;15.091752353;;3.2116184166;3.2116184166
4;170;25;25035;00140000;083143194;25035003;4;1;00132201001;10;1993;2;2;;1;;;40.690063602;12.669644498;12;3.2116184166;3.2116184166
4;170;25;25035;00140000;083143194;25035003;5;1;09999999903;10;2013;1;;;;;;0.481904119;0.8703282982;;0.5537038379;0.5537038379
4;170;25;25035;00140000;083143194;25035003;6;1;00131201001;7;2013;1;2;;1;;;0;;12;0.01962838;0
4;170;25;25035;00140000;083150072;25035005;1;1;00132401001;10;1993;2;;;;;;3.0193026465;15.091752353;;0.2000630925;0.2000630925
4;170;25;25035;00140000;083150072;25035005;1;1;00131601001;10;2004;2;2;;1;;;0.6901869422;3.4498464144;12;0.2000630925;0.2000630925
4;170;25;25035;00140000;083150072;25035005;2;2;00141201001;10;2013;1;1;;1;;;0;;12;1.3835403342;0
4;170;25;25035;00140000;083150072;25035005;3;1;00131201001;7;2012;1;2;;1;;;1.2291572153;5.3317013875;12;0.23053752;0.23053752
4;170;25;25035;00140000;083150351;25035007;1;1;00131601001;11;1994;2;2;;1;;;0.4725101379;3.4498464144;12;0.1369655576;0.1369655576
4;170;25;25035;00140000;083150351;25035007;1;1;00132401001;11;1992;2;;;;;;2.0670502768;15.091752353;;0.1369655576;0.1369655576
4;170;25;25035;00140000;083150351;25035007;2;1;09999999903;10;2013;1;;;;;;0.8873930457;0.93687102;;0.9471880619;0.9471880619
4;170;25;25035;00140000;083150351;25035007;3;1;00131701001;7;2012;1;2;;1;;;3.3257842763;21.072112142;12;0.15782871;0.15782871
4;170;25;25035;00140001;060460447;25035012;1;1;00131601001;12;2011;1;2;;1;;;0;;12;0.0307946656;0
4;170;25;25035;00140001;060460447;25035012;2;1;00131201001;8;2013;1;2;;1;;;0;;12;0.2002042014;0
4;170;25;25035;00140001;060460447;25035012;3;1;00132301002;12;1993;1;;;;;;0.4100034995;11.554133173;;0.03548544;0.03548544
4;170;25;25035;00140001;060460898;25035022;1;1;00132301002;12;1992;2;;;;;;9.5790162055;11.554133173;;0.8290553746;0.8290553746
4;170;25;25035;00140001;060460898;25035022;1;1;00131601001;12;1991;2;2;;1;;;2.8601137112;3.4498464144;12;0.8290553746;0.8290553746
4;170;25;25035;00140001;060460898;25035022;2;1;00131201001;8;2012;1;2;;1;;;28.737369331;5.3317013875;12;5.3899060061;5.3899060061
4;170;25;25035;00140001;060460898;25035022;3;1;00132301002;12;1993;1;;;;;;11.03813067;11.554133173;;0.95534044;0.95534044
4;170;25;25035;00150000;083111260;25035022;1;1;00132401001;11;1992;2;;;;;;0.9680345935;15.091752353;;0.0641432864;0.0641432864
4;170;25;25035;00150000;083111260;25035022;1;1;00131601001;11;1992;2;2;;1;;;0.2212844866;3.4498464144;12;0.0641432864;0.0641432864
4;170;25;25035;00150000;083111260;25035022;2;1;09999999903;10;2013;1;;;;;;0.375832731;0.8472635556;;0.4435842053;0.4435842053
4;170;25;25035;00150000;083111293;25035005;2;1;00131301001;6;1992;1;2;;1;;;0.2278518038;5.1416221676;12;0.044315159;0.044315159
4;170;25;25035;00150000;083111293;25035005;3;1;00132401001;10;1993;1;2;;1;;;1.5717701149;15.091752353;12;0.1041476217;0.1041476217
4;170;25;25035;00150000;083150126;25035007;1;1;00132401001;11;1992;2;2;;1;;;1.0538945481;15.091752353;12;0.0698324836;0.0698324836
4;170;25;25035;00150000;083150126;25035007;1;1;00131601001;11;2005;2;2;;1;;;0.240911343;3.4498464144;12;0.0698324836;0.0698324836
4;170;25;25035;00150000;083150126;25035007;2;1;09999999903;10;2013;1;;;;;;0.4043026781;0.8371905551;;0.4829279018;0.4829279018
4;170;25;25035;00150000;083150126;25035007;3;1;00131701001;7;2012;1;2;;1;;;1.6956652781;21.072112142;12;0.08046964;0.08046964
4;170;25;25035;00150000;083150216;25035006;1;1;00131601001;11;1999;2;2;;1;;;0.2165816863;3.4498464144;12;0.0627800952;0.0627800952
4;170;25;25035;00150000;083150216;25035006;1;1;00132401001;11;1992;2;;;;;;0.9474616495;15.091752353;;0.0627800952;0.0627800952
4;170;25;25035;00150000;083150216;25035006;3;1;00131201001;7;2011;1;2;;1;;;0.3857113268;5.3317013875;12;0.07234301;0.07234301
4;170;25;25035;00150001;060192828;25035005;2;1;00131301001;6;1993;1;2;;1;;;0.2045069378;5.1416221676;12;0.0397747892;0.0397747892
4;170;25;25035;00150001;060192828;25035005;3;2;09999999901;;2013;1;3;;1;;;0.0012981871;0.3025870357;;0.0042902932;0.0042902932
4;170;25;25035;00150001;060456148;25035007;1;1;00131601001;12;1999;1;2;;1;;;0.0689705636;3.4498464144;12;0.0199923577;0.0199923577
4;170;25;25035;00150001;060456148;25035007;2;1;00131201001;8;2012;1;2;;1;;;0.345496457;5.3317013875;12;0.064800414;0.064800414
4;170;25;25035;00150001;060456148;25035007;3;1;00132301002;12;1992;1;;;;;;0.1327064986;11.554133173;;0.01148563;0.01148563
4;170;25;25035;00150001;060458119;25035022;1;1;00132301002;12;1992;2;;;;;;0.7411200732;11.554133173;;0.0641432864;0.0641432864
4;170;25;25035;00150001;060458119;25035022;1;1;00131601001;12;2012;2;2;;1;;;0;;12;0.0641432864;0
4;170;25;25035;00150001;060458119;25035022;3;1;00132301002;12;1992;1;;;;;;0.8540105818;11.554133173;;0.07391386;0.07391386
4;170;25;25035;00160000;083143192;25035001;1;1;00132201001;9;1992;2;;;;;;6.810809468;12.669644498;;0.5375691062;0.5375691062
4;170;25;25035;00160000;083143192;25035001;1;1;00131601001;9;2008;2;2;;1;;;1.8545308533;3.4498464144;12;0.5375691062;0.5375691062
4;170;25;25035;00160000;083143192;25035001;2;1;00132201001;9;1995;2;;;;;;44.278855741;12.669644498;;3.4948775199;3.4948775199
4;170;25;25035;00160000;083143192;25035001;3;1;00131201001;6;2013;1;2;;1;;;0;;12;0.61945382;0
4;170;25;25035;00160000;083146776;25245031;1;1;00132202001;11;2003;2;;;;;;1.9315722201;11.226070955;;0.1720612873;0.1720612873
4;170;25;25035;00160000;083146776;25245031;1;1;00131601001;11;1999;2;2;;1;;;0.5935850151;3.4498464144;12;0.1720612873;0.1720612873
4;170;25;25035;00160000;083146776;25245031;2;1;00132202001;11;2013;2;;;;;;0;;;1.1186154439;0
4;170;25;25035;00160000;083146776;25245031;2;1;16100100110;5;2013;2;1;;1;;;0;;12;1.1186154439;0
4;170;25;25035;00160000;083146776;25245031;3;2;00112201001;5;2013;2;2;;1;;;0.6064985697;3.0589473904;12;0.19827035;0.19827035
4;170;25;25035;00160000;083146776;25245031;3;2;00112201001;10;2013;2;2;;1;;;0;;12;0.19827035;0
4;170;25;25035;00160000;083146776;25245031;3;2;00123401001;5;2013;2;2;1;;;;4.0304235375;20.32791861;12;0.19827035;0.19827035
4;170;25;25035;00160000;083150357;25035007;1;1;00132401001;11;1993;2;;;;;;1.7046529638;15.091752353;;0.1129526197;0.1129526197
4;170;25;25035;00160000;083150357;25035007;1;1;00131601001;11;1990;2;2;;1;;;0.38966919;3.4498464144;12;0.1129526197;0.1129526197
4;170;25;25035;00160000;083150357;25035007;2;1;09999999903;10;2013;1;;;;;;0.6468834923;0.8281421762;;0.7811261289;0.7811261289
4;170;25;25035;00160001;060458823;25035011;1;1;00132401001;11;1993;2;;;;;;9.3589441094;15.091752353;;0.6201363427;0.6201363427
4;170;25;25035;00160001;060460366;25035012;1;1;00131601001;11;1997;1;2;;1;;;0.1209696317;3.4498464144;12;0.0350652224;0.0350652224
4;170;25;25035;00160001;060460366;25035012;2;1;00131201001;8;1992;1;2;;1;;;1.2154581709;5.3317013875;12;0.227968163;0.227968163
4;170;25;25035;00160001;060460366;25035012;3;1;00132301002;11;1992;1;;;;;;0.4668619665;11.554133173;;0.04040649;0.04040649
4;170;25;25035;00170000;083143100;25035001;1;1;00131601001;9;1996;1;2;;1;;;0.0969997245;3.4498464144;12;0.0281171139;0.0281171139
4;170;25;25035;00170000;083143100;25035001;2;1;16100100101;4;2012;1;1;;1;;;0;;12;0.1827967285;0
4;170;25;25035;00170000;083143100;25035001;3;1;00131201001;6;2012;1;2;;1;;;0.1727472849;5.3317013875;12;0.03240003;0.03240003
4;170;25;25035;00170000;083146571;25035018;1;1;00131601001;11;2005;2;2;;1;;;1.125275405;3.4498464144;12;0.3261813049;0.3261813049
4;170;25;25035;00170000;083146571;25035018;1;1;00132401001;11;1998;2;2;;1;;;4.922647475;15.091752353;12;0.3261813049;0.3261813049
4;170;25;25035;00170000;083146571;25035018;2;1;00132201001;11;1992;2;;;;;;26.867122398;12.669644498;;2.1205900767;2.1205900767
4;170;25;25035;00170000;083146571;25035018;2;1;16100100107;5;1992;2;1;;1;;;2.2902372828;1.08;12;2.1205900767;2.1205900767
4;170;25;25035;00170000;083146571;25035018;3;1;00131201001;7;2011;1;2;;1;;;2.0040083128;5.3317013875;12;0.37586657;0.37586657
4;170;25;25035;00170000;083150071;25035019;1;1;00132201001;10;1992;2;;;;;;3.1351023487;12.669644498;;0.2474499067;0.2474499067
4;170;25;25035;00170000;083150071;25035019;1;1;00131601001;10;2013;2;2;;1;;;0;;12;0.2474499067;0
4;170;25;25035;00170000;083150071;25035019;2;1;00132301002;10;1993;2;2;;1;;;58.90357033;11.554133173;12;5.0980518787;5.0980518787
4;170;25;25035;00170000;083150071;25035019;2;1;00132401001;10;1992;2;;;;;;76.938536436;15.091752353;;5.0980518787;5.0980518787
4;170;25;25035;00170000;083150071;25035019;2;1;00131301001;6;1993;2;2;;1;;;26.212256551;5.1416221676;12;5.0980518787;5.0980518787
4;170;25;25035;00170000;083150071;25035019;4;1;00131201001;6;2011;1;2;;1;;;1.5202945563;5.3317013875;12;0.28514248;0.28514248
4;170;25;25035;00170000;083150124;25035022;1;1;00132401001;11;1998;2;;;;;;1.552580734;15.091752353;;0.1028761073;0.1028761073
4;170;25;25035;00170000;083150124;25035022;1;1;00131601001;11;1998;2;2;;1;;;0.3549067698;3.4498464144;12;0.1028761073;0.1028761073
4;170;25;25035;00170000;083150124;25035022;2;1;09999999903;10;2013;1;;;;;;0.6247538147;0.8781517257;;0.7114417662;0.7114417662
4;170;25;25035;00170000;083150124;25035022;3;1;00131701001;7;2012;1;2;;1;;;2.49802746;21.072112142;12;0.11854661;0.11854661
4;170;25;25035;00170001;060460227;25035016;1;1;00131601001;12;1996;2;2;;1;;;1.2921371108;3.4498464144;12;0.3745491699;0.3745491699
4;170;25;25035;00170001;060460227;25035016;1;1;00132301002;12;1992;2;;;;;;4.3275909891;11.554133173;;0.3745491699;0.3745491699
4;170;25;25035;00170001;060460227;25035016;2;1;00196104060;5;2002;1;;;;;;0;;;4.7483322643;0
4;170;25;25035;00170001;060460227;25035016;3;1;00132301002;12;1992;1;;;;;;4.9867871014;11.554133173;;0.43160201;0.43160201
4;170;25;25035;00170001;060460798;25035008;1;1;00132401001;12;1992;2;;;;;;3.318798061;15.091752353;;0.2199080652;0.2199080652
4;170;25;25035;00170001;060460798;25035008;1;1;00131601001;12;2005;2;2;;1;;;0.7586490504;3.4498464144;12;0.2199080652;0.2199080652
4;170;25;25035;00170001;060460798;25035008;2;1;00132401001;12;1993;2;;;;;;21.576375365;15.091752353;;1.4296799245;1.4296799245
4;170;25;25035;00170001;060460798;25035008;2;2;00112201001;7;2013;2;2;;1;;;3.9365107304;2.7534210021;12;1.4296799245;1.4296799245
4;170;25;25035;00170001;060460798;25035008;2;2;00112201001;12;2013;2;2;;1;;;0;;12;1.4296799245;0
4;170;25;25035;00170001;060460798;25035008;3;1;00131701001;8;2012;1;2;;1;;;5.3397861633;21.072112142;12;0.25340536;0.25340536
4;170;25;25035;00180000;083111213;25035001;1;1;00131601001;9;2003;2;2;;1;;;2.5314980618;3.4498464144;12;0.7338002212;0.7338002212
4;170;25;25035;00180000;083111213;25035001;1;1;00132201001;9;1993;2;;;;;;9.2969879345;12.669644498;;0.7338002212;0.7338002212
4;170;25;25035;00180000;083111213;25035001;2;1;00132201001;9;1993;2;;;;;;28.473992918;12.669644498;;2.2474184593;2.2474184593
4;170;25;25035;00180000;083111213;25035001;2;1;16100100101;4;1992;2;1;;1;;;1.6181412907;0.72;12;2.2474184593;2.2474184593
4;170;25;25035;00180000;083111213;25035001;3;1;00132201001;9;1993;2;;;;;;31.968159765;12.669644498;;2.5232089006;2.5232089006
4;170;25;25035;00180000;083111213;25035001;3;1;16100100107;4;1992;2;1;;1;;;2.7250656126;1.08;12;2.5232089006;2.5232089006
4;170;25;25035;00180000;083111213;25035001;4;1;00131201001;6;2012;1;2;;1;;;4.5083568663;5.3317013875;12;0.84557565;0.84557565
4;170;25;25035;00180000;083140282;25035026;1;1;00132401001;11;1997;2;;;;;;0.8177971995;15.091752353;;0.0541883527;0.0541883527
4;170;25;25035;00180000;083140282;25035026;1;1;00131601001;11;1992;2;2;;1;;;0.1869414943;3.4498464144;12;0.0541883527;0.0541883527
4;170;25;25035;00180000;083140282;25035026;2;1;09999999903;10;2013;1;;;;;;1.5115987098;0.8581493452;;1.7614634542;1.7614634542
4;170;25;25035;00180000;083140282;25035026;3;1;00131201001;7;1992;1;2;;1;;;0.3329250305;5.3317013875;12;0.06244255;0.06244255
4;170;25;25035;00180000;083146572;25035018;1;1;00131601001;11;2002;2;2;;1;;;0.4214599849;3.4498464144;12;0.1221677531;0.1221677531
4;170;25;25035;00180000;083146572;25035018;1;1;00132401001;11;1992;2;2;;1;;;1.8437254749;15.091752353;12;0.1221677531;0.1221677531
4;170;25;25035;00180000;083146572;25035018;2;1;00132201001;11;1994;2;;;;;;10.062795644;12.669644498;;0.7942445146;0.7942445146
4;170;25;25035;00180000;083146572;25035018;2;1;16100100107;5;1993;2;1;;1;;;0.8577840758;1.08;12;0.7942445146;0.7942445146
4;170;25;25035;00180000;083146572;25035018;3;1;00131201001;7;1992;1;2;;1;;;0.7505800198;5.3317013875;12;0.14077683;0.14077683
4;170;25;25035;00180001;060460376;25035012;1;1;00131601001;12;2012;1;2;;1;;;0;;12;0.0148116125;0
4;170;25;25035;00180001;060460376;25035012;2;1;00131201001;8;1993;1;2;;1;;;0.2385383196;5.3317013875;12;0.0447396248;0.0447396248
4;170;25;25035;00180001;060460910;25035022;1;1;00131601001;12;2013;2;2;;1;;;0;;12;0.1146055882;0
4;170;25;25035;00180001;060460910;25035022;1;1;00132301002;12;1993;2;;;;;;1.3241682279;11.554133173;;0.1146055882;0.1146055882
4;170;25;25035;00180001;060460910;25035022;2;1;00131201001;8;2012;1;2;;1;;;3.9725489451;5.3317013875;12;0.7450809144;0.7450809144
4;170;25;25035;00180001;060460910;25035022;3;1;00132301002;12;1992;1;;;;;;1.5258708318;11.554133173;;0.13206277;0.13206277
4;170;25;25035;00183650;060460379;25035012;1;1;00131601001;12;1999;1;2;;1;;;0.0538523549;3.4498464144;12;0.0156100732;0.0156100732
4;170;25;25035;00183650;060460379;25035012;2;1;00131201001;8;1992;1;2;;1;;;0.0899465852;5.3317013875;12;0.0168701468;0.0168701468
4;170;25;25035;00184834;060460377;25035012;1;1;00131601001;12;2006;1;2;;1;;;0.059205838;3.4498464144;12;0.0171618765;0.0171618765
4;170;25;25035;00184834;060460377;25035012;2;1;00131201001;8;1993;1;2;;1;;;0.5948784119;5.3317013875;12;0.1115738427;0.1115738427
4;170;25;25035;00184834;060460377;25035012;3;1;00132301002;12;1992;1;;;;;;0.2284949998;11.554133173;;0.01977604;0.01977604
4;170;25;25035;00189966;060460378;25035012;1;1;00131601001;12;2013;1;2;;1;;;0;;12;0.0148116125;0
4;170;25;25035;00189966;060460378;25035012;2;1;00131201001;8;2012;1;2;;1;;;0.2385383196;5.3317013875;12;0.0447396248;0.0447396248
4;170;25;25035;00190000;083111294;25035005;1;1;00132401001;9;1993;1;2;;1;;;35.234614107;15.091752353;12;2.3346933665;2.3346933665
4;170;25;25035;00190000;083146791;25245031;1;1;00132202001;11;2013;2;;;;;;0;;;2.8697304399;0
4;170;25;25035;00190000;083146791;25245031;1;1;16100100110;5;1992;2;1;;1;;;4.1324118335;1.44;12;2.8697304399;2.8697304399
4;170;25;25035;00190001;060193293;25035021;1;1;00131601001;10;1997;1;2;;1;;;0.0410310265;3.4498464144;12;0.0118935806;0.0118935806
4;170;25;25035;00190001;060193293;25035021;2;1;00131201001;6;1979;1;2;;1;;;0.1915439482;5.3317013875;12;0.0359254831;0.0359254831
4;170;25;25035;00190001;060193855;25035021;1;1;00131601001;10;2008;1;2;;1;;;0.041510551;3.4498464144;12;0.0120325794;0.0120325794
4;170;25;25035;00190001;060193855;25035021;2;1;00131201001;6;2013;1;2;;1;;;0;;12;0.0363453397;0
4;170;25;25035;00190001;060456140;25035007;1;2;09999999901;;2013;1;3;;1;;;0.0027862673;0.3269377289;;0.0085223182;0.0085223182
4;170;25;25035;00190001;060456336;25035026;1;1;00131601001;11;2010;2;2;;1;;;1.2620675199;3.4498464144;12;0.3658329584;0.3658329584
4;170;25;25035;00190001;060456336;25035026;1;1;00132401001;11;1993;2;;;;;;5.521060411;15.091752353;;0.3658329584;0.3658329584
4;170;25;25035;00190001;060456336;25035026;2;1;00132401001;11;1992;2;;;;;;35.893859251;15.091752353;;2.3783758447;2.3783758447
4;170;25;25035;00190001;060456336;25035026;2;2;00112201001;11;2013;2;2;;1;;;0;;12;2.3783758447;0
4;170;25;25035;00190001;060456336;25035026;2;2;00112201001;6;2013;2;2;;1;;;7.4063614786;3.1140416663;12;2.3783758447;2.3783758447
4;170;25;25035;00190001;060456336;25035026;3;1;00131701001;8;2012;1;2;;1;;;8.8831199789;21.072112142;12;0.42155812;0.42155812
4;170;25;25035;00190001;060460361;25035012;1;1;00131601001;11;1998;1;2;;1;;;0.0570137274;3.4498464144;12;0.0165264538;0.0165264538
4;170;25;25035;00190001;060460361;25035012;2;1;00131201001;8;1993;1;2;;1;;;0.5728530979;5.3317013875;12;0.1074428323;0.1074428323
4;170;25;25035;00190001;060460361;25035012;3;1;00132301002;11;1992;1;;;;;;0.2200350635;11.554133173;;0.01904384;0.01904384
4;170;25;25035;00190001;060460923;25035007;1;1;00131601001;12;2001;1;2;;1;;;0.0380074996;3.4498464144;12;0.011017157;0.011017157
4;170;25;25035;00197023;060458132;25035022;1;1;00131601001;12;1990;2;2;;1;;;1.0662566502;3.4498464144;12;0.3090736578;0.3090736578
4;170;25;25035;00197023;060458132;25035022;1;1;00132301002;12;1994;2;;;;;;3.5710782029;11.554133173;;0.3090736578;0.3090736578
4;170;25;25035;00197023;060458132;25035022;2;1;00131201001;8;2011;1;2;;1;;;10.713354388;5.3317013875;12;2.0093687942;2.0093687942
4;170;25;25035;00197023;060458132;25035022;3;1;00132301002;12;1992;1;;;;;;4.1150394231;11.554133173;;0.35615302;0.35615302
4;170;25;25035;00200000;083146533;25035004;1;1;00132401001;11;1992;1;2;;1;;;16.414674622;15.091752353;12;1.0876586256;1.0876586256
4;170;25;25035;00200001;060454623;25035022;1;1;00131601001;12;2010;1;2;;1;;;0.0632554532;3.4498464144;12;0.0183357302;0.0183357302
4;170;25;25035;00200001;060454623;25035022;2;1;00131201001;8;2013;1;2;;1;;;0;;12;0.0251032055;0
4;170;25;25035;00200001;060456146;25035007;1;1;00131601001;12;2002;2;2;;1;;;0.2350864213;3.4498464144;12;0.0681440253;0.0681440253
4;170;25;25035;00200001;060456146;25035007;1;1;00132301002;12;1992;2;;;;;;0.7873451431;11.554133173;;0.0681440253;0.0681440253
4;170;25;25035;00200001;060456146;25035007;2;1;00131201001;8;1992;1;2;;1;;;2.3620616513;5.3317013875;12;0.4430221199;0.4430221199
4;170;25;25035;00200001;060456146;25035007;3;1;00132301002;12;1993;1;;;;;;0.9072766378;11.554133173;;0.07852399;0.07852399
4;170;25;25035;00200001;060458825;25035011;1;1;00132401001;11;1992;2;;;;;;50.291167861;15.091752353;;3.3323610595;3.3323610595
4;170;25;25035;00200001;060458825;25035011;1;1;00131301001;7;2013;2;2;;1;;;0;;12;3.3323610595;0
4;170;25;25035;00200001;060459087;25035026;1;1;00131916001;11;2010;1;2;;1;;;0;;12;0.187272503;0
4;170;25;25035;00200001;060459087;25035026;2;1;00132401001;11;1992;2;;;;;;18.374322743;15.091752353;;1.2175075706;1.2175075706
4;170;25;25035;00200001;060459087;25035026;2;2;00112201001;6;2013;2;2;;1;;;3.9236536874;3.2226934618;12;1.2175075706;1.2175075706
4;170;25;25035;00200001;060459087;25035026;2;2;00112201001;11;2013;2;2;;1;;;0;;12;1.2175075706;0
