TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;COD_PARQUE;PRED_ETNICA;P_S3P9;P_S3P10;P_S3P11;P_S3P12;P_S3P13;P_S3P14;P_S4P15;P_S4P16;SNH;SNM;SN9;P_S4P21;SJH;SJM;SJ9;S05_TENENCIA;P_S5PAUTOS;P_S6P43;P_S6P44;P_S6P52_SPA02;P_S6P52_SPA04;P_S6P52_SPC20;P_S6P52_SPC21;P_S6P52_SPC22;P_S6P52_SP99;P_S6P61_SP1;P_S6P61_SP2;P_S6P61_SP3;P_S6P61_SP4;P_S6P61_SP5;P_S6P61_SP6;P_S6P61_SP7;P_S6P61_SP8;P_S6P61_SP9;P_S6P61_SP10;P_S6P61_SP11;P_S6P62;P_S6P65;P_S6P66;P_S6P67;P_S6P68;P_S6P69_SP1;P_S6P69_SP2;P_S6P69_SP3;P_S6P69_SP4;P_S6P69_SP5;P_S6P69_SP6;P_S6P69_SP7;P_S6P70_SPA02;P_S6P70_SPA04;P_S6P70_SPC20;P_S6P70_SPC21;P_S6P70_SPC22;P_S6P70_SP99;P_S6P71;P_S6P72;P_S6P76_SP1;P_S6P76_SP2;P_S6P76_SP3;P_S6P76_SP4;P_S6P76_SP5;P_S6P76_SP6;P_S6P76_SP7;P_S6P76_SP8;P_S6P77_SP1;P_S6P77_SP2;P_S6P77_SP3;P_S6P77_SP4;P_S6P77_SP5;P_S6P77_SP6;P_S6P77_SP7;P_S6P77_SP8;P_S6P77_SP9;P_S6P77_SP10;P_S6P77_SP11;P_S7P78;P_S7P79_SP1;P_S7P79_SP2;P_S7P79_SP3;P_S7P79_SP4;P_S7P79_SP5;P_S7P79_SP6;P_S7P80_SP1;P_S7P80_SP2;P_S7P80_SP3;P_S7P80_SP4;P_S7P81_SP101;P_S7P81_SP112;P_S7P81_SP99;P_S7P82;P_S7P83A;P_S7P83B;P_S7P83C;P_S7P83D;P_S7P83E;P_S7P83F;P_S7P84A;P_S7P84B;P_S7P84C;P_S7P84D;P_S7P84E;P_S7P84F;P_S7P85B;P_S7P86;P_S7P87_SP1;P_S7P87_SP2;P_S7P87_SP3;P_S7P87_SP4;P_S7P87_SP5;P_S7P88;P_S7P89A;P_S7P89B;P_S7P89C;P_S7P89D;P_S7P89E;P_S7P89F;P_S7P90;P_S7P91_SP1;P_S7P91_SP2;P_S7P91_SP3;P_S7P91_SP4;P_S7P91_SP5;P_S7P92A;P_S7P92B;P_S7P93A;P_S7P93B;P_S7P94;P_S7P95;P_S7P101;P_S7P102A;P_S7P102B;P_S7P102C;P_S7P102D;P_S7P102E;P_S7P102F;P_S7P102G;P_S7P102H;P_S7P102I;P_S7P102J;P_S7P102K;P_S7P102L;P_S7P103_SP1;P_S7P103_SP2;P_S7P103_SP3;P_S7P103_SP4;P_S7P103_SP5;P_S7P104;P_S7P105;P_S7P106A;P_S7P106B;P_S7P106C;P_S7P106D;P_S7P106E;P_S7P106F;P_S7P106G;P_S7P106H;P_S7P106I;P_S7P106J;P_S7P106K;P_S7P106L;P_S7P106M;P_S7P106N;P_S7P106O;P_S7P106P;P_S7P106Q;P_S7P106R;P_S7P106S;P_S7P106T;P_S8P107;P_S8P108_SP1;P_S8P108_SP2;P_S8P108_SP3;P_S8P108_SP4;P_S8P108_SP5;P_S8P108_SP6;P_S8P109;P_S8P110;P_S8P111_SP1;P_S8P111_SP2;P_S8P111_SP3;P_S8P111_SP4;P_S8P112_SP1;P_S8P112_SP2;P_S8P112_SP3;P_S8P112_SP4;P_S8P112_SP5;P_S8P112_SP6;P_S8P112_SP7;P_S8P112_SP8;P_S8P112_SP9;P_S8P112_SP10;P_S8P112_SP11;P_S8P112_SP12;P_S8P112_SP13;P_S8P112_SP14;P_S8P112_SP15;P_S8P112_SP16;P_S8P112_SP17;P_S8P112_SP18;P_S8P113;P_S8P113A;P_S9P117;P_S10P121;P_S11P124_SP1;P_S11P124_SP2;P_S11P124_SP3;P_S11P124_SP4;P_S11P124_SP5;P_S11P124_SP6;P_S11P124_SP7;P_S11P124_SP8;P_S11P124_SP9;P_S11P124_SP10;P_S11P124_SP11;P_S11P125_SP1;P_S11P125_SP2;P_S11P125_SP3;P_S11P125_SP4;P_S11P125_SP5;P_S11P125_SP6;P_S11P125_SP7;P_S11P125_SP8;P_S11P125_SP9;P_S11P125_SP10;P_S11P125_SP11;P_S11P125_SP12;P_S11P126_SP1;P_S11P126_SP2;P_S11P126_SP3;P_S11P126_SP4;P_S11P126_SP5;P_S11P126_SP6;P_S11P126_SP7;P_S11P126_SP8;P_S11P126_SP9;P_S11P127_SP1;P_S11P127_SP2;P_S11P127_SP3;P_S11P127_SP4;P_S11P127_SP5;P_S11P127_SP6;P_S11P127_SP7;P_S11P127_SP8;P_S11P127_SP9;P_S11P127_SP10;P_S11P127_SP11;P_S11P128;P_S11P129_SP1;P_S11P129_SP2;P_S11P129_SP3;P_S11P129_SP4;P_S11P129_SP5;P_S11P129_SP6;P_S11P129_SP7;P_S11P129_SP8;P_S11P129_SP9;P_S11P129_SP10;P_S11P130_SP1;P_S11P130_SP2;P_S11P130_SP3;P_S11P131_SP1;P_S11P131_SP2;P_S11P131_SP3;P_S11P131_SP4;P_S11P131_SP5;P_S11P131_SP6;P_S11P131_SP7;P_S11P131_SP8;P_S11P131_SP9;P_S11P131_SP10;P_S11P131_SP11;P_S11P131_SP12;P_S11P131_SP13;P_S11P131_SP14;P_S11P131_SP15;P_S11P132_SP1;P_S11P132_SP2;P_S11P132_SP3;P_S11P132_SP4;P_S11P132_SP5;P_S11P133_SP1;P_S11P133_SP2;P_S11P133_SP3;P_S11P133_SP4;P_S11P133_SP5;P_S11P133_SP6;P_S11P133_SP7;P_S11P133_SP8;P_S11P133_SP9;P_S11P133_SP10;P_S11P134_SP1;P_S11P134_SP2;P_S11P134_SP3;P_S11P134_SP4;P_S11P134_SP5;P_S11P134_SP6;P_S11P134_SP7;P_S11P135;P_S11P135A_SP1;P_S11P135B1;P_S11P135C1;P_S11P135A_SP2;P_S11P135B2;P_S11P135C2;P_S11P135A_SP3;P_S11P135B3;P_S11P135C3;P_S11P135A_SP4;P_S11P135B4;P_S11P135C4;P_S11P135A_SP5;P_S11P135B5;P_S11P135C5;P_S11P135A_SP6;P_S11P135B6;P_S11P135C6;P_S11P135A_SP7;P_S11P135B7;P_S11P135C7;P_S11P135A_SP8;P_S11P135B8;P_S11P135C8;P_S11P135A_SP9;P_S11P135B9;P_S11P135C9;P_S11P135A_SP10;P_S11P135B10;P_S11P135C10;P_S11P135A_SP11;P_S11P136;P_S11P136A;P_S11P136B_SP1;P_S11P136B_SP2;P_S11P136B_SP3;P_S11P136B_SP4;P_S11P136B_SP5;P_S11P136B_SP6;P_S11P136B_SP7;P_S11P136B_SP8;P_S11P137_SP1;P_S11P137_SP2;P_S11P137_SP3;P_S11P137_SP4;P_S11P137_SP5;P_S11P137_SP6;P_S11P137_SP7;P_S11P137_SP8;P_S11P137_SP10;P_S11P137_SP11;P_S11P138;P_S11P138A;P_S11P138B;P_S11P139;P_S11P139A;P_S11P139B;P_S11P140;P_S11P141;P_S12P142;P_S12P143;P_S12P144;P_S12P145;P_S12P146;P_S12P147;P_S12P148;P_S12P149;P_S12P150A;P_S15P158;P_S15P158A;P_S15P158B;TIPO_UC
1;170;08;08141;01837468;000038178;08141005;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;29263.200445;2;2;;;;;;;;;;;;;;;;;;2;1;19561.208856;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;1;;;;;;;1;;;1;1;;1;1;1;0;0;0;0;8;1;0;0;7;4;37;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;19561.208856;0;531.22261955;4411.2625102;4759.5064592;0;0;0;29263.200445;0;0;0;1
1;170;08;08141;01837468;040070014;08141005;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;29263.200445;2;2;;;;;;;;;;;;;;;;;;2;1;19561.208856;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;1;;;;;;;1;;;1;1;;1;1;1;0;0;0;0;8;1;0;0;7;4;37;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;19561.208856;0;531.22261955;4411.2625102;4759.5064592;0;0;0;29263.200445;0;0;0;1
1;170;08;08141;01890001;040069999;08141005;;6;2;2;1;1;2;2;1;1;1;;;;;;;1;230895.87976;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;66259.558815;;1;;;;1;;;;1;;;;2;2;;1;;;;;;;1;;;;;;;;;;;1;1;0;1;1;1;0;;;1;;1;1;;1;10;8;0;0;2;0;4;0;0;0;4;2;6;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;1;;;;;;;;;;;;;;1;;;;;;1;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;2;66259.558815;0;0;44527.332238;120108.9887;0;0;0;230895.87976;1;0;0;1
1;170;08;08141;01900001;040100305;08141003;;6;1;2;1;1;2;2;1;1;1;;;;;;;1;85692.437871;2;2;;;;;;;;;;;;;;;;;;2;1;54353.791081;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;2;2;54353.791081;0;0;1221.4814657;12371.841801;0;0;17745.323523;85692.437871;0;0;0;1
1;170;08;08141;01910001;040069864;08141003;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;42286.951139;1;2;0;0;1;0;0;;1;0;0;0;1;1;1;0;0;0;0;2;2;0;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;1;1;;;;;;;;;;1;1;0;1;1;1;0;;1;;;1;1;;1;3;2;0;0;1;1;19;4;0;0;15;8;27;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;1;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;2;1;13878.611295;0;0;16850.083093;11558.256751;0;0;0;42286.951139;0;0;0;1
1;170;08;08141;01910001;040099880;08141003;;7;2;2;2;1;2;2;1;5;4;1;;;;;;99;135931.56597;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;135931.56597;;;;;1;;;;;1;;;;12;2;;;;;;;;1;1;;1;;;;;;;;;1;1;0;1;1;1;0;1;;;;1;1;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;0;0;2;0;0;0;0;0;0;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;3;1;135931.56597;0;0;0;0;0;0;0;135931.56597;0;0;0;1
1;170;08;08141;01911404;040069868;08141003;;6;2;2;1;1;1;2;1;1;1;;;;;;;2;141891.23752;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;113944.85127;;;;;;1;;;;1;;;;12;2;;;;;;;;1;1;1;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;1;2;113944.85127;0;0;4159.7517748;23786.634475;0;0;0;141891.23752;0;0;0;1
1;170;08;08141;01913924;040069870;08141003;;6;2;2;1;1;1;2;1;5;5;;;;;;;2;110853.64386;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;88160.137107;;;;;;1;;;;1;;;;7;2;;;;;;;;1;1;;;;;;;;;;;1;1;;;;;;1;1;;;1;1;;1;1;1;0;0;0;0;11;7;0;3;1;2;10;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;2;1;88160.137107;0;0;3522.4023342;19171.104417;0;0;0;110853.64386;0;0;0;1
1;170;08;08141;01915217;040069867;08141003;;7;1;2;2;1;1;2;1;2;2;;;;;;;99;135931.56597;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;135931.56597;;;;;;1;;;;1;;;;6;2;;;;;;;;1;1;;1;;;;;;;;;1;;;;1;;;;1;;;1;1;;1;2;1;0;0;1;1;9;0;0;1;8;4;17;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;6;2;135931.56597;0;0;0;0;0;0;0;135931.56597;0;0;0;1
1;170;08;08141;01918637;040069869;08141003;;6;2;2;1;1;1;2;1;1;1;;;;;;;2;399069.10554;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;320469.89421;;;;;;1;;;;1;;;;6;2;;;;;;;;1;1;1;;;;;;;;;;1;1;0;1;1;1;0;1;1;;;1;1;;1;10;8;1;0;1;1;65;20;0;10;35;13;37;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;6;1;320469.89421;0;0;11699.301867;66899.909461;0;0;0;399069.10554;0;0;0;1
1;170;08;08141;01920001;040099850;08141004;;7;1;2;2;1;1;2;1;1;;1;;;;;;99;99589.707536;2;2;;;;;;;;;;;;;;;;;;2;1;99589.707536;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;1;;1;;;;;;;;;1;1;0;1;1;1;0;;1;;;1;1;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;2;2;99589.707536;0;0;0;0;0;0;0;99589.707536;0;0;0;1
1;170;08;08141;01930001;040069980;08141003;;6;2;2;1;1;2;2;1;1;1;;;;;;;1;84978.945398;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;65221.493341;;;1;;;1;;;;1;;;;1;2;;1;;;;;;;1;;1;;;;;;;;;1;1;;;;;;;1;;;1;1;;1;6;5;0;0;1;1;17;5;0;0;12;11;62;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;2;1;0;0;1;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;1;1;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;1;;;;;;1;1;0;0;0;0;2;2;65221.493341;0;0;3448.329877;16309.12218;0;0;0;84978.945398;1;0;0;1
1;170;08;08141;01940001;040069964;08141003;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;39458.290102;2;2;;;;;;;;;;;;;;;;;;2;1;30279.93659;2;0;;;;;;;;;;;;;;;2;;1;;;;;;;1;;1;;;;;;;;;1;1;;;;;;;1;;;;1;;1;0;0;0;0;0;0;7;0;0;0;7;4;37;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;2;2;30279.93659;0;439.55990381;3577.6503599;5161.1432487;0;0;0;39458.290102;0;0;0;1
1;170;08;08141;01950001;000014096;08141004;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;106048.75066;2;2;;;;;;;;;;;;;;;;;;1;1;97166.810491;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;2;97166.810491;0;0;531.19834677;8350.7418252;0;0;0;106048.75066;0;0;0;1
1;170;08;08141;01950001;040100598;08141004;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;117831.94518;2;2;;;;;;;;;;;;;;;;;;1;1;107963.12277;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;1;;;;;;;;;;;1;1;0;1;1;1;0;1;1;;;;1;;1;45;5;20;20;0;2;25;0;0;15;10;11;28;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;3;2;1;0;0;0;0;0;0;0;;;;;;2;1;0;2;3;5;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;107963.12277;0;0;590.22038531;9278.602028;0;0;0;117831.94518;0;0;0;1
1;170;08;08141;01950347;040100604;08141004;;6;1;2;1;1;2;2;1;1;1;;;;;;;1;110690.61539;2;2;;;;;;;;;;;;;;;;;;2;1;101419.9034;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;1;0;1;1;1;0;;1;;;1;1;;1;42;5;20;17;0;1;25;5;10;10;0;3;8;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;0;2;101419.9034;0;0;554.44945395;8716.2625282;0;0;0;110690.61539;1;1;3;1
1;170;08;08141;01960001;000012879;08141004;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;41735.773326;2;2;;;;;;;;;;;;;;;;;;2;1;38240.261692;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;;;;1;;;1;1;;;1;;;1;1;0;0;1;0;0;4;0;0;0;4;2;7;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;3;2;38240.261692;0;0;209.05454947;3286.4570845;0;0;0;41735.773326;0;0;0;1
1;170;08;08141;01960001;040100277;08141004;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;10642.622198;2;2;;;;;;;;;;;;;;;;;;2;1;9751.2667314;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;1;;;;;;;;;1;;;;1;;;;1;;;1;1;;1;1;0;0;1;0;0;4;0;0;0;4;2;7;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;1;;;;;;1;1;0;0;0;0;3;2;9751.2667314;0;0;53.308910116;838.04655655;0;0;0;10642.622198;0;0;0;1
1;170;08;08141;01970001;040099859;08141004;;7;2;2;2;1;1;2;1;2;2;;;;;;;99;225478.0213;2;2;;;;;;;;;;;;;;;;;;2;1;225478.0213;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;1;;1;;;;;;;;;1;1;0;1;1;1;0;1;1;;;1;1;;1;7;6;0;0;1;1;27;10;0;0;17;8;23;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;1;0;0;3;3;0;0;0;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;3;1;225478.0213;0;0;0;0;0;0;0;225478.0213;0;0;0;1
1;170;08;08141;01990001;040070123;08141004;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;15507.035658;2;2;;;;;;;;;;;;;;;;;;2;1;14208.269175;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;1;0;1;1;1;0;;1;;;1;1;;1;4;0;2;2;0;0;10;4;0;6;0;2;5;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;2;0;2;0;0;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;14208.269175;0;0;77.674764232;1221.0917191;0;0;0;15507.035658;0;0;0;1
